time,rank,symbol,name,price,chg,chg_pct,open,prev,volume,amount
11:10,10,2312,金寶,130.5,5.5,1.95,133.5,128.0,192675,252.3729
11:10,11,2356,英業達,33.2,3.15,1.22,35.95,32.8,180788,61.8303
11:10,12,009816,凱基台灣TOP50,39.0,1.75,1.96,40.0,38.25,169016,66.7370
11:10,13,2408,南亞科,62.2,7.7,0.65,69.5,61.8,138258,89.2080
11:10,14,2337,旺宏,34.4,1.01,0.61,35.2,34.19,125787,43.5933
11:10,15,2489,瑞軒,14.79,0.22,0.54,14.93,14.71,117481,17.4134
11:10,16,2353,宏碁,305.0,18.5,3.21,314.0,295.5,109880,334.8591
11:10,17,00919,群益台灣精選高息,160.0,11.0,5.96,162.0,151.0,107465,169.2834
11:10,18,1303,南亞,51.2,6.8,0.59,57.7,50.9,103408,54.9433
11:10,19,2449,京元電子,31.65,3.05,1.44,34.25,31.2,93900,30.2690
11:10,20,6282,康舒,27.96,0.28,0.76,28.03,27.75,81322,22.6897
11:10,21,2887,台新新光金,90.8,6.6,3.42,94.4,87.8,79656,72.9874
11:10,22,2881,富邦金,21.85,0.61,1.63,22.11,21.5,78943,17.2451
11:10,23,2313,華通,342.5,40.5,11.20,348.5,308.0,73459,243.3215
11:10,24,2369,菱生,61.8,3.7,3.00,63.7,60.0,71591,44.3629
11:10,25,6239,力成,24.05,0.7,2.78,24.1,23.4,63374,15.1214
11:10,26,0050,元大台灣50,102.0,4.7,4.29,102.5,97.8,59886,59.9688
11:10,27,2481,強茂,284.5,16.5,0.71,299.0,282.5,59813,173.1913
11:10,28,2301,光寶科,18.76,0.45,1.19,18.99,18.54,57095,10.7121
11:10,29,00878,國泰永續高股息,37.7,1.05,2.86,37.7,36.65,56568,21.2131
